Date,Open,High,Low,Close,Adj Close,Volume
2017-09-28,15.855000,15.885000,15.805000,15.810000,15.810000,8904
2017-09-29,15.780000,15.890000,15.780000,15.860000,15.860000,4919
2017-10-02,16.000000,16.000000,15.860000,15.980000,15.980000,14106
2017-10-03,15.980000,15.980000,15.980000,15.980000,15.980000,0
2017-10-04,16.000000,16.025000,15.980000,16.010000,16.010000,18413
2017-10-05,15.990000,16.120001,15.945000,16.120001,16.120001,11005
2017-10-06,16.139999,16.219999,16.020000,16.110001,16.110001,9077
2017-10-09,16.174999,16.174999,16.100000,16.110001,16.110001,235813
2017-10-10,16.045000,16.070000,16.035000,16.035000,16.035000,298096
2017-10-11,16.040001,16.059999,15.980000,16.004999,16.004999,14853
2017-10-12,16.000000,16.045000,15.965000,15.985000,15.985000,11701
2017-10-13,15.985000,16.049999,15.885000,15.990000,15.990000,57656
2017-10-16,16.025000,16.100000,16.000000,16.059999,16.059999,32392
2017-10-17,16.160000,16.160000,16.080000,16.080000,16.080000,7691
2017-10-18,16.094999,16.145000,16.059999,16.115000,16.115000,3902
2017-10-19,16.110001,16.110001,15.975000,16.000000,16.000000,11605
2017-10-20,16.174999,16.250000,16.139999,16.235001,16.235001,9874
2017-10-23,16.219999,16.309999,16.219999,16.250000,16.250000,24320
2017-10-24,16.295000,16.320000,16.209999,16.295000,16.295000,33901
2017-10-25,16.315001,16.344999,16.129999,16.180000,16.180000,41444
2017-10-26,16.200001,16.434999,16.190001,16.424999,16.424999,22733
2017-10-27,16.514999,16.514999,16.450001,16.510000,16.510000,15326
2017-10-30,16.440001,16.469999,16.410000,16.410000,16.410000,13058
2017-10-31,16.410000,16.410000,16.410000,16.410000,16.410000,0
2017-11-01,16.445000,16.475000,16.400000,16.424999,16.424999,78686
2017-11-02,16.389999,16.465000,16.290001,16.450001,16.450001,16385
2017-11-03,16.459999,16.459999,16.389999,16.430000,16.430000,20455
2017-11-06,16.395000,16.434999,16.389999,16.395000,16.395000,10909
2017-11-07,16.514999,16.520000,16.405001,16.405001,16.405001,6663
2017-11-08,16.334999,16.340000,16.230000,16.270000,16.270000,7221
2017-11-09,16.320000,16.320000,16.174999,16.174999,16.174999,17657
2017-11-10,16.219999,16.230000,16.165001,16.165001,16.165001,6952
2017-11-13,16.090000,16.110001,15.985000,16.105000,16.105000,14273
2017-11-14,16.025000,16.025000,15.930000,15.955000,15.955000,6585
2017-11-15,15.765000,15.955000,15.730000,15.955000,15.955000,8042
2017-11-16,15.990000,16.084999,15.990000,16.030001,16.030001,17358
2017-11-17,16.004999,16.004999,15.960000,15.970000,15.970000,6775
2017-11-20,15.980000,16.055000,15.960000,16.055000,16.055000,10397
2017-11-21,16.200001,16.200001,16.135000,16.135000,16.135000,6307
2017-11-22,16.160000,16.205000,16.075001,16.075001,16.075001,6550
2017-11-23,16.010000,16.030001,15.980000,16.010000,16.010000,46657
2017-11-24,16.030001,16.035000,15.935000,15.935000,15.935000,23203
2017-11-27,15.955000,15.960000,15.900000,15.900000,15.900000,4206
2017-11-28,15.915000,16.000000,15.895000,16.000000,16.000000,17224
2017-11-29,16.245001,16.440001,16.235001,16.405001,16.405001,24456
2017-11-30,16.430000,16.469999,16.344999,16.365000,16.365000,45075
2017-12-01,16.320000,16.379999,16.145000,16.145000,16.145000,9030
2017-12-04,16.495001,16.590000,16.495001,16.530001,16.530001,10481
2017-12-05,16.545000,16.570000,16.485001,16.552500,16.552500,18695
2017-12-06,16.424999,16.457500,16.350000,16.457500,16.457500,10741
2017-12-07,16.455000,16.480000,16.405001,16.480000,16.480000,4521
2017-12-08,16.610001,16.705000,16.570000,16.570000,16.570000,21062
2017-12-11,16.665001,16.665001,16.592501,16.592501,16.592501,12175
2017-12-12,16.680000,16.782499,16.605000,16.782499,16.782499,15912
2017-12-13,16.840000,16.850000,16.775000,16.782499,16.782499,22034
2017-12-14,16.684999,16.695000,16.610001,16.622499,16.622499,10299
2017-12-15,16.584999,16.662500,16.525000,16.662500,16.662500,12693
2017-12-18,16.695000,16.790001,16.695000,16.770000,16.770000,5611
2017-12-19,16.799999,16.799999,16.705000,16.709999,16.709999,12621
2017-12-20,16.715000,16.754999,16.575001,16.610001,16.610001,5514
2017-12-21,16.520000,16.745001,16.520000,16.705000,16.705000,22268
2017-12-22,16.775000,16.775000,16.665001,16.665001,16.665001,13754
2017-12-27,16.660000,16.680000,16.605000,16.639999,16.639999,6089
2017-12-28,16.559999,16.645000,16.559999,16.565001,16.565001,6269
2017-12-29,16.610001,16.639999,16.584999,16.615000,16.615000,1616
2018-01-02,16.424000,16.524000,16.424000,16.454000,16.454000,3866
2018-01-03,16.534000,16.568001,16.488001,16.524000,16.524000,50659
2018-01-04,16.587999,16.736000,16.587999,16.688000,16.688000,14854
2018-01-05,16.761999,16.834000,16.716000,16.757999,16.757999,15548
2018-01-08,16.823999,16.879999,16.818001,16.858000,16.858000,26659
2018-01-09,16.916000,17.004000,16.900000,17.004000,17.004000,27003
2018-01-10,17.007999,17.136000,16.930000,17.118000,17.118000,12167
2018-01-11,17.142000,17.174000,17.020000,17.048000,17.048000,30501
2018-01-12,17.054001,17.090000,17.011999,17.063999,17.063999,12535
2018-01-15,16.966000,17.038000,16.952000,17.010000,17.010000,11651
2018-01-16,17.048000,17.129999,17.010000,17.059999,17.059999,21251
2018-01-17,17.030001,17.073999,16.950001,16.996000,16.996000,13268
2018-01-18,17.110001,17.110001,17.030001,17.044001,17.044001,6629
2018-01-19,17.040001,17.112000,17.016001,17.106001,17.106001,14983
2018-01-22,17.122000,17.200001,17.042000,17.158001,17.158001,35029
2018-01-23,17.284000,17.284000,17.110001,17.212000,17.212000,8610
2018-01-24,17.218000,17.243999,17.124001,17.136000,17.136000,9463
2018-01-25,17.120001,17.172001,16.992001,17.028000,17.028000,18036
2018-01-26,17.090000,17.153999,17.063999,17.106001,17.106001,13110
2018-01-29,17.174000,17.232000,17.166000,17.200001,17.200001,10934
2018-01-30,17.052000,17.059999,16.903999,16.978001,16.978001,27259
2018-01-31,16.978001,16.978001,16.886000,16.886000,16.886000,7879
2018-02-01,17.059999,17.059999,16.850000,16.900000,16.900000,15875
2018-02-02,16.896000,16.908001,16.785999,16.850000,16.850000,12132
2018-02-05,16.520000,16.570000,16.474001,16.492001,16.492001,88652
2018-02-06,15.976000,16.195999,15.760000,15.936000,15.936000,9763
2018-02-07,16.020000,16.424000,16.020000,16.424000,16.424000,16458
2018-02-08,16.358000,16.375999,16.170000,16.170000,16.170000,10907
2018-02-09,15.958000,16.038000,15.818000,15.864000,15.864000,34922
2018-02-12,16.191999,16.195999,16.044001,16.056000,16.056000,11155
2018-02-13,16.072001,16.072001,15.980000,15.980000,15.980000,15185
2018-02-14,16.160000,16.176001,15.712000,16.152000,16.152000,3412
2018-02-15,16.356001,16.434000,16.252001,16.266001,16.266001,13457
2018-02-16,16.410000,16.438000,16.364000,16.431999,16.431999,42244
2018-02-19,16.500000,16.511999,16.424000,16.424000,16.424000,12989
2018-02-20,16.392000,16.511999,16.351999,16.511999,16.511999,9957
2018-02-21,16.469999,16.642000,16.392000,16.620001,16.620001,10518
2018-02-22,16.497999,16.594000,16.497999,16.556000,16.556000,7088
2018-02-23,16.506001,16.548000,16.474001,16.518000,16.518000,19490
2018-02-26,16.650000,16.691999,16.624001,16.650000,16.650000,16353
2018-02-27,16.754000,16.850000,16.714001,16.837999,16.837999,9166
2018-02-28,16.768000,16.865999,16.718000,16.718000,16.718000,16056
2018-03-01,16.510000,16.573999,16.466000,16.507999,16.507999,8685
2018-03-02,16.296000,16.296000,16.000000,16.038000,16.038000,17461
2018-03-05,16.070000,16.204000,16.048000,16.204000,16.204000,3692
2018-03-06,16.318001,16.323999,16.180000,16.195999,16.195999,2111
2018-03-07,16.018000,16.246000,16.018000,16.214001,16.214001,2694
2018-03-08,16.264000,16.346001,16.240000,16.322001,16.322001,6274
2018-03-09,16.420000,16.542000,16.389999,16.538000,16.538000,1967
2018-03-12,16.650000,16.719999,16.608000,16.608000,16.608000,4957
2018-03-13,16.681999,16.681999,16.436001,16.436001,16.436001,13755
2018-03-14,16.455999,16.524000,16.323999,16.323999,16.323999,2672
2018-03-15,16.351999,16.426001,16.323999,16.402000,16.402000,5407
2018-03-16,16.414000,16.466000,16.375999,16.466000,16.466000,8314
2018-03-19,16.462000,16.462000,16.212000,16.212000,16.212000,1266
2018-03-20,16.334000,16.427999,16.313999,16.417999,16.417999,11029
2018-03-21,16.372000,16.414000,16.290001,16.414000,16.414000,12144
2018-03-22,16.177999,16.177999,15.946000,16.062000,16.062000,7700
2018-03-23,15.788000,15.788000,15.590000,15.678000,15.678000,5052
2018-03-26,15.596000,15.662000,15.486000,15.536000,15.536000,7121
2018-03-27,15.768000,15.842000,15.754000,15.770000,15.770000,8337
2018-03-28,15.502000,15.646000,15.454000,15.646000,15.646000,11922
2018-03-29,15.728000,15.786000,15.728000,15.786000,15.786000,999
2018-04-03,15.636000,15.718000,15.554000,15.650000,15.650000,8341
2018-04-04,15.510000,15.624000,15.448000,15.624000,15.624000,1921
2018-04-05,15.916000,16.040001,15.916000,16.040001,16.040001,8288
2018-04-06,15.864000,15.942000,15.784000,15.812000,15.812000,40242
2018-04-09,15.876000,15.880000,15.742000,15.880000,15.880000,12782
2018-04-10,15.940000,15.954000,15.826000,15.954000,15.954000,12688
2018-04-11,15.860000,15.860000,15.732000,15.782000,15.782000,5050
2018-04-12,15.790000,15.990000,15.790000,15.990000,15.990000,2369
2018-04-13,16.021999,16.158001,15.878000,15.904000,15.904000,14100
2018-04-16,15.922000,15.936000,15.838000,15.840000,15.840000,6372
2018-04-17,15.954000,15.978000,15.896000,15.978000,15.978000,9139
2018-04-18,15.956000,15.956000,15.910000,15.910000,15.910000,8219
2018-04-19,15.900000,16.000000,15.872000,16.000000,16.000000,6158
2018-04-20,16.018000,16.120001,16.018000,16.100000,16.100000,5741
2018-04-23,16.150000,16.219999,16.122000,16.216000,16.216000,10600
2018-04-24,16.302000,16.302000,16.200001,16.285999,16.285999,21600
2018-04-25,16.086000,16.115999,16.084000,16.090000,16.090000,11729
2018-04-26,16.118000,16.228001,16.080000,16.228001,16.228001,15716
2018-04-27,16.256001,16.274000,16.218000,16.238001,16.238001,5137
2018-04-30,16.336000,16.382000,16.312000,16.382000,16.382000,4246
2018-05-02,16.327999,16.350000,16.285999,16.309999,16.309999,1179
2018-05-03,16.254000,16.254000,16.034000,16.034000,16.034000,7614
2018-05-04,16.138000,16.285999,16.021999,16.285999,16.285999,38230
2018-05-07,16.257999,16.375999,16.257999,16.356001,16.356001,13406
2018-05-08,16.386000,16.540001,16.360001,16.514000,16.514000,3032
2018-05-09,16.570000,16.596001,16.514000,16.573999,16.573999,11555
2018-05-10,16.674000,16.704000,16.652000,16.704000,16.704000,100
2018-05-11,16.694000,16.728001,16.681999,16.719999,16.719999,20885
2018-05-14,16.724001,16.726000,16.686001,16.686001,16.686001,5642
2018-05-15,16.660000,16.806000,16.660000,16.785999,16.785999,31554
2018-05-16,16.799999,16.830000,16.730000,16.823999,16.823999,14410
2018-05-17,16.809999,16.840000,16.770000,16.832001,16.832001,9084
2018-05-18,16.823999,16.844000,16.768000,16.768000,16.768000,9655
2018-05-21,16.768000,16.768000,16.768000,16.768000,16.768000,0
2018-05-22,16.836000,16.926001,16.782000,16.926001,16.926001,8413
2018-05-23,16.910000,16.910000,16.714001,16.774000,16.774000,7822
2018-05-24,16.770000,16.808001,16.618000,16.632000,16.632000,19811
2018-05-25,16.730000,16.730000,16.634001,16.681999,16.681999,37521
2018-05-28,16.705999,16.738001,16.652000,16.662001,16.662001,7707
2018-05-29,16.648001,16.648001,16.392000,16.392000,16.392000,7465
2018-05-30,16.306000,16.346001,16.299999,16.332001,16.332001,7303
2018-05-31,16.393999,16.393999,16.243999,16.257999,16.257999,14611
2018-06-01,16.337999,16.459999,16.309999,16.410000,16.410000,31478
2018-06-04,16.450001,16.486000,16.431999,16.455999,16.455999,14145
2018-06-05,16.454000,16.488001,16.346001,16.346001,16.346001,22470
2018-06-06,16.408001,16.436001,16.313999,16.436001,16.436001,5035
2018-06-07,16.452000,16.496000,16.400000,16.448000,16.448000,8819
2018-06-08,16.354000,16.500000,16.340000,16.420000,16.420000,8746
2018-06-11,16.497999,16.516001,16.474001,16.493999,16.493999,8971
2018-06-12,16.490000,16.511999,16.434000,16.466000,16.466000,12738
2018-06-13,16.514000,16.514000,16.403999,16.403999,16.403999,4168
2018-06-14,16.312000,16.511999,16.312000,16.483999,16.483999,3068
2018-06-15,16.422001,16.430000,16.316000,16.316000,16.316000,9943
2018-06-18,16.430000,16.430000,16.274000,16.346001,16.346001,4207
2018-06-19,16.158001,16.323000,16.158001,16.323000,16.323000,3677
2018-06-20,16.469999,16.469999,16.368000,16.374001,16.374001,5436
2018-06-21,16.386000,16.386000,16.172001,16.204000,16.204000,3801
2018-06-22,16.296000,16.320000,16.290001,16.316000,16.316000,4760
2018-06-25,16.166000,16.166000,15.904000,15.904000,15.904000,1716
2018-06-26,16.038000,16.058001,15.960000,15.960000,15.960000,22639
2018-06-27,15.952000,16.101999,15.910000,16.035999,16.035999,5815
2018-06-28,15.968000,15.974000,15.926000,15.974000,15.974000,2291
2018-06-29,16.059999,16.112000,16.025999,16.097000,16.097000,1732
2018-07-02,15.812000,15.950000,15.782000,15.906000,15.906000,3063
2018-07-03,15.978000,16.056000,15.954000,15.968000,15.968000,6834
2018-07-04,15.870000,15.946000,15.870000,15.940000,15.940000,6582
2018-07-05,15.908000,16.020000,15.886000,15.922000,15.922000,5457
2018-07-06,15.924000,15.933000,15.776000,15.933000,15.933000,3868
2018-07-09,16.021999,16.148001,15.968000,16.148001,16.148001,1708
2018-07-10,16.270000,16.270000,16.174000,16.180000,16.180000,1636
2018-07-11,15.980000,16.045000,15.980000,16.045000,16.045000,1955
2018-07-12,16.073999,16.202000,16.062000,16.062000,16.062000,7095
2018-07-13,16.134001,16.153999,16.070000,16.080000,16.080000,8665
2018-07-16,16.100000,16.150000,16.040001,16.136000,16.136000,3062
2018-07-17,16.214001,16.257999,16.156000,16.252001,16.252001,2281
2018-07-18,16.306000,16.400000,16.299999,16.400000,16.400000,8512
2018-07-19,16.400000,16.455999,16.302000,16.351999,16.351999,4858
2018-07-20,16.250000,16.256001,16.214001,16.240000,16.240000,2963
2018-07-23,16.228001,16.378000,16.228001,16.378000,16.378000,3832
2018-07-24,16.502001,16.559999,16.502001,16.538000,16.538000,5784
2018-07-25,16.521999,16.524000,16.458000,16.496000,16.496000,3842
2018-07-26,16.576000,16.628000,16.540001,16.628000,16.628000,5075
2018-07-27,16.650000,16.709999,16.632000,16.662001,16.662001,3063
2018-07-30,16.642000,16.662001,16.624001,16.624001,16.624001,1712
2018-07-31,16.615999,16.615999,16.544001,16.573999,16.573999,3957
2018-08-01,16.587999,16.667999,16.558001,16.573999,16.573999,1752
2018-08-02,16.554001,16.559999,16.459999,16.507999,16.507999,10589
2018-08-03,16.528000,16.622000,16.528000,16.590000,16.590000,1448
2018-08-06,16.667999,16.670000,16.615999,16.670000,16.670000,2948
2018-08-07,16.714001,16.796000,16.695999,16.747999,16.747999,5163
2018-08-08,16.708000,16.740000,16.694000,16.740000,16.740000,2896
2018-08-09,16.782000,16.782000,16.736000,16.768000,16.768000,41705
2018-08-10,16.775999,16.775999,16.690001,16.722000,16.722000,4526
2018-08-13,16.681999,16.681999,16.601999,16.638000,16.638000,21541
2018-08-14,16.634001,16.688000,16.610001,16.688000,16.688000,3982
2018-08-15,16.761999,16.761999,16.598000,16.606001,16.606001,6278
2018-08-16,16.612000,16.726000,16.612000,16.708000,16.708000,2243
2018-08-17,16.780001,16.780001,16.638000,16.684000,16.684000,3776
2018-08-20,16.778000,16.790001,16.712000,16.728001,16.728001,2390
2018-08-21,16.680000,16.709999,16.664000,16.709999,16.709999,2449
2018-08-22,16.638000,16.642000,16.594000,16.624001,16.624001,4946
2018-08-23,16.648001,16.648001,16.532000,16.532000,16.532000,973
2018-08-24,16.559999,16.559999,16.506001,16.507999,16.507999,4677
2018-08-27,16.590000,16.638000,16.570000,16.638000,16.638000,3770
2018-08-28,16.658001,16.660000,16.552000,16.552000,16.552000,1571
2018-08-29,16.591999,16.625999,16.591999,16.625999,16.625999,3288
2018-08-30,16.600000,16.600000,16.535999,16.558001,16.558001,3234
2018-08-31,16.516001,16.516001,16.462000,16.490000,16.490000,4717
2018-09-03,16.580000,16.580000,16.510000,16.520000,16.520000,18001
2018-09-04,16.610001,16.612000,16.464001,16.548000,16.548000,7320
2018-09-05,16.459999,16.528000,16.459999,16.483999,16.483999,13358
2018-09-06,16.450001,16.455999,16.362000,16.402000,16.402000,2783
2018-09-07,16.351999,16.400000,16.334000,16.400000,16.400000,2769
2018-09-10,16.459999,16.488001,16.400000,16.434000,16.434000,1944
2018-09-11,16.392000,16.393999,16.327999,16.389999,16.389999,5491
2018-09-12,16.396000,16.414000,16.334000,16.334000,16.334000,3512
2018-09-13,16.320000,16.389999,16.261999,16.261999,16.261999,10746
2018-09-14,16.304001,16.382000,16.261999,16.382000,16.382000,935
2018-09-17,16.431999,16.431999,16.350000,16.350000,16.350000,1422
2018-09-18,16.400000,16.414000,16.374001,16.414000,16.414000,2964
2018-09-19,16.566000,16.646000,16.424000,16.646000,16.646000,3785
2018-09-20,16.672001,16.722000,16.672001,16.722000,16.722000,3460
2018-09-21,16.738001,16.830000,16.712000,16.761999,16.761999,3070
2018-09-24,16.752001,16.752001,16.608000,16.634001,16.634001,6592
2018-09-25,16.686001,16.686001,16.596001,16.628000,16.628000,9900
2018-09-26,16.632000,16.670000,16.562000,16.600000,16.600000,8469
2018-09-27,16.493999,16.608000,16.483999,16.608000,16.608000,4684
2018-09-28,16.559999,16.559999,16.478001,16.478001,16.478001,17795
2018-10-01,16.492001,16.558001,16.480000,16.520000,16.520000,7978
2018-10-02,16.422001,16.422001,16.389999,16.389999,16.389999,1737
2018-10-04,16.625999,16.636000,16.521999,16.596001,16.596001,47909
2018-10-05,16.615999,16.615999,16.532000,16.532000,16.532000,1
2018-10-08,16.518000,16.518000,16.454000,16.468000,16.468000,4533
2018-10-09,16.525999,16.525999,16.482000,16.511999,16.511999,7887
2018-10-10,16.532000,16.542000,16.341999,16.341999,16.341999,11554
2018-10-11,15.948000,15.948000,15.738000,15.780000,15.780000,39321
2018-10-12,15.776000,15.852000,15.636000,15.636000,15.636000,8265
2018-10-15,15.612000,15.672000,15.546000,15.638000,15.638000,14726
2018-10-16,15.564000,15.716000,15.564000,15.716000,15.716000,4242
2018-10-17,15.840000,15.840000,15.756000,15.830000,15.830000,123681
2018-10-18,15.882000,15.960000,15.768000,15.768000,15.768000,2669
2018-10-19,15.828000,15.838000,15.722000,15.794000,15.794000,17324
2018-10-22,15.788000,15.828000,15.666000,15.666000,15.666000,2359
2018-10-23,15.344000,15.396000,15.294000,15.358000,15.358000,4572
2018-10-24,15.404000,15.498000,15.292000,15.292000,15.292000,2076
2018-10-25,15.164000,15.388000,15.130000,15.388000,15.388000,7205
2018-10-26,15.260000,15.260000,15.086000,15.200000,15.200000,26002
2018-10-29,15.202000,15.506000,15.202000,15.422000,15.422000,10219
2018-10-30,15.436000,15.436000,15.334000,15.362000,15.362000,10462
2018-10-31,15.628000,15.780000,15.628000,15.780000,15.780000,11616
2018-11-01,15.776000,15.844000,15.750000,15.762000,15.762000,2731
2018-11-02,15.948000,15.950000,15.788000,15.788000,15.788000,1247
2018-11-05,15.810000,15.936000,15.810000,15.878000,15.878000,4996
2018-11-06,15.914000,15.914000,15.800000,15.896000,15.896000,4187
2018-11-07,15.978000,16.007999,15.940000,15.940000,15.940000,35032
2018-11-08,16.146000,16.194000,16.084000,16.194000,16.194000,1761
2018-11-09,16.138000,16.142000,16.114000,16.142000,16.142000,14501
2018-11-12,16.191999,16.209999,16.016001,16.016001,16.016001,4557
2018-11-13,16.106001,16.132000,16.052000,16.132000,16.132000,865
2018-11-14,16.021999,16.021999,15.918000,15.918000,15.918000,1368
2018-11-15,15.788000,15.806000,15.634000,15.788000,15.788000,7630
2018-11-16,15.950000,15.950000,15.772000,15.792000,15.792000,2828
2018-11-19,15.778000,15.782000,15.718000,15.718000,15.718000,4988
2018-11-20,15.606000,15.606000,15.466000,15.466000,15.466000,6863
2018-11-21,15.550000,15.668000,15.528000,15.662000,15.662000,7316
2018-11-22,15.486000,15.500000,15.462000,15.462000,15.462000,4300
2018-11-23,15.592000,15.606000,15.576000,15.606000,15.606000,1056
2018-11-26,15.762000,15.834000,15.762000,15.814000,15.814000,1604
2018-11-27,15.902000,15.902000,15.764000,15.870000,15.870000,6205
2018-11-28,15.886000,15.934000,15.886000,15.914000,15.914000,4782
2018-11-29,15.970000,15.970000,15.856000,15.900000,15.900000,12616
2018-11-30,15.796000,15.892000,15.796000,15.892000,15.892000,2540
2018-12-03,16.224001,16.243999,16.034000,16.034000,16.034000,12536
2018-12-04,15.998000,15.998000,15.798000,15.800000,15.800000,1501
2018-12-05,15.554000,15.588000,15.488000,15.516000,15.516000,5500
2018-12-06,15.374000,15.394000,14.988000,14.988000,14.988000,5393
2018-12-07,15.128000,15.250000,15.064000,15.068000,15.068000,3814
2018-12-10,14.908000,14.932000,14.680000,14.680000,14.680000,5800
2018-12-11,14.782000,14.990000,14.756000,14.870000,14.870000,4600
2018-12-12,14.860000,14.960000,14.856000,14.924000,14.924000,3395
2018-12-13,14.962000,14.964000,14.838000,14.882000,14.882000,5552
2018-12-14,14.718000,14.846000,14.678000,14.826000,14.826000,1522
2018-12-17,14.756000,14.756000,14.642000,14.706000,14.706000,5794
2018-12-18,14.584000,14.686000,14.546000,14.586000,14.586000,10208
2018-12-19,14.480000,14.546000,14.474000,14.546000,14.546000,8991
2018-12-20,14.210000,14.266000,14.172000,14.228000,14.228000,14716
2018-12-21,14.160000,14.200000,14.086000,14.200000,14.200000,19934
2018-12-27,14.050000,14.132000,13.908000,14.018000,14.018000,24248
2018-12-28,14.128000,14.302000,14.128000,14.302000,14.302000,1032
2019-01-02,14.010000,14.502000,14.010000,14.442000,14.442000,1958
2019-01-03,14.350000,14.372000,14.220000,14.316000,14.316000,1088
2019-01-04,14.430000,14.638000,14.430000,14.638000,14.638000,2980
2019-01-07,14.658000,14.706000,14.582000,14.682000,14.682000,84677
2019-01-08,14.750000,14.812000,14.662000,14.662000,14.662000,11440
2019-01-09,14.762000,14.820000,14.658000,14.734000,14.734000,6379
2019-01-10,14.642000,14.834000,14.642000,14.834000,14.834000,5979
2019-01-11,14.816000,14.860000,14.760000,14.860000,14.860000,8567
2019-01-14,14.758000,14.930000,14.756000,14.910000,14.910000,11355
2019-01-15,15.056000,15.056000,14.918000,15.044000,15.044000,11873
2019-01-16,15.166000,15.374000,15.120000,15.374000,15.374000,2341
2019-01-17,15.300000,15.356000,15.290000,15.354000,15.354000,3101
2019-01-18,15.490000,15.678000,15.484000,15.678000,15.678000,7275
2019-01-21,15.646000,15.646000,15.586000,15.642000,15.642000,22969
2019-01-22,15.540000,15.578000,15.510000,15.568000,15.568000,1665
2019-01-23,15.472000,15.590000,15.456000,15.456000,15.456000,2989
2019-01-24,15.500000,15.580000,15.494000,15.568000,15.568000,14274
2019-01-25,15.638000,15.690000,15.638000,15.660000,15.660000,47303
2019-01-28,15.606000,15.614000,15.490000,15.490000,15.490000,5531
2019-01-29,15.494000,15.610000,15.494000,15.528000,15.528000,1454
2019-01-30,15.516000,15.580000,15.500000,15.570000,15.570000,35249
2019-01-31,15.518000,15.532000,15.392000,15.446000,15.446000,5680
2019-02-01,15.482000,15.564000,15.416000,15.512000,15.512000,29866
2019-02-04,15.550000,15.556000,15.510000,15.556000,15.556000,4219
2019-02-05,15.602000,15.716000,15.602000,15.676000,15.676000,3650
2019-02-06,15.646000,15.746000,15.624000,15.696000,15.696000,8949
2019-02-07,15.724000,15.728000,15.496000,15.496000,15.496000,2291
2019-02-08,15.532000,15.564000,15.436000,15.436000,15.436000,119422
2019-02-11,15.540000,15.644000,15.540000,15.598000,15.598000,11048
2019-02-12,15.700000,15.796000,15.700000,15.770000,15.770000,2296
2019-02-13,15.838000,15.944000,15.788000,15.866000,15.866000,80025
2019-02-14,15.856000,15.872000,15.638000,15.658000,15.658000,41408
2019-02-15,15.640000,15.978000,15.624000,15.978000,15.978000,16771
2019-02-18,15.998000,15.998000,15.938000,15.956000,15.956000,6998
2019-02-19,15.964000,15.964000,15.872000,15.930000,15.930000,10892
2019-02-20,15.962000,15.998000,15.944000,15.988000,15.988000,31265
2019-02-21,16.070000,16.070000,15.926000,15.962000,15.962000,30666
2019-02-22,15.942000,16.059999,15.942000,15.996000,15.996000,37654
2019-02-25,16.049999,16.156000,16.018000,16.129999,16.129999,8921
2019-02-26,16.006001,16.084000,15.968000,16.084000,16.084000,6269
2019-02-27,15.972000,16.086000,15.938000,16.086000,16.086000,7425
2019-02-28,16.010000,16.096001,16.010000,16.096001,16.096001,4009
2019-03-01,16.174000,16.250000,16.138000,16.138000,16.138000,5501
2019-03-04,16.224001,16.299999,16.181999,16.190001,16.190001,6405
2019-03-05,16.156000,16.190001,16.096001,16.138000,16.138000,4261
2019-03-06,16.118000,16.150000,16.087999,16.122000,16.122000,13960
2019-03-07,16.030001,16.073999,15.874000,15.978000,15.978000,20658
2019-03-08,15.852000,15.900000,15.738000,15.802000,15.802000,47915
2019-03-11,15.954000,16.021999,15.904000,16.021999,16.021999,6192
2019-03-12,16.034000,16.035999,15.948000,15.974000,15.974000,26957
2019-03-13,15.958000,16.100000,15.958000,16.077999,16.077999,7881
2019-03-14,16.084000,16.170000,16.056000,16.138000,16.138000,13888
2019-03-15,16.114000,16.233999,16.114000,16.233999,16.233999,69792
2019-03-18,16.195999,16.337999,16.195999,16.337999,16.337999,13727
2019-03-19,16.326000,16.426001,16.326000,16.370001,16.370001,33723
2019-03-20,16.218000,16.242001,16.077999,16.077999,16.077999,6487
2019-03-21,15.906000,15.952000,15.816000,15.920000,15.920000,27673
2019-03-22,15.932000,15.938000,15.658000,15.658000,15.658000,9705
2019-03-25,15.636000,15.670000,15.562000,15.594000,15.594000,27856
2019-03-26,15.638000,15.742000,15.624000,15.672000,15.672000,26657
2019-03-27,15.806000,15.852000,15.664000,15.740000,15.740000,5288
2019-03-28,15.788000,15.860000,15.738000,15.746000,15.746000,7811
2019-03-29,15.858000,15.992000,15.850000,15.886000,15.886000,8234
2019-04-01,16.006001,16.200001,15.980000,16.172001,16.172001,8073
2019-04-02,16.256001,16.320000,16.216000,16.298000,16.298000,9448
2019-04-03,16.372000,16.402000,16.346001,16.388000,16.388000,13353
2019-04-04,16.346001,16.438000,16.302000,16.438000,16.438000,37720
2019-04-05,16.455999,16.469999,16.417999,16.426001,16.426001,28238
2019-04-08,16.410000,16.410000,16.284000,16.351999,16.351999,36925
2019-04-09,16.356001,16.393999,16.222000,16.256001,16.256001,9996
2019-04-10,16.290001,16.327999,16.260000,16.260000,16.260000,59537
2019-04-11,16.298000,16.417999,16.261999,16.364000,16.364000,5258
2019-04-12,16.316000,16.586000,16.316000,16.514000,16.514000,11309
2019-04-15,16.584000,16.618000,16.516001,16.548000,16.548000,9846
2019-04-16,16.573999,16.695999,16.573999,16.695999,16.695999,4866
2019-04-17,16.716000,16.818001,16.716000,16.754000,16.754000,36401
2019-04-18,16.836000,16.872000,16.752001,16.872000,16.872000,4968
2019-04-23,16.832001,16.892000,16.724001,16.879999,16.879999,6457
2019-04-24,16.813999,16.848000,16.782000,16.823999,16.823999,7170
2019-04-25,16.820000,16.898001,16.788000,16.898001,16.898001,31240
2019-04-26,16.888000,16.934000,16.848000,16.934000,16.934000,7783
2019-04-29,16.980000,17.110001,16.962000,17.106001,17.106001,7249
